DateTime,PM2_5(NJH CS Collo (CS1)/Canary-S),tempf(NJH CS Collo (CS1)/Canary-S),humidity(NJH CS Collo (CS1)/Canary-S),PM2.5(NJH/AirNow),PM2_5(I-25 Glo Collo (CS2)/Canary-S),tempf(I-25 Glo Collo (CS2)/Canary-S),humidity(I-25 Glo Collo (CS2)/Canary-S),PM2_5(I-25 Glo Collo (CS3)/Canary-S),tempf(I-25 Glo Collo (CS3)/Canary-S),humidity(I-25 Glo Collo (CS3)/Canary-S),PM2_5(I-25 Glo Collo (CS4)/Canary-S),tempf(I-25 Glo Collo (CS4)/Canary-S),humidity(I-25 Glo Collo (CS4)/Canary-S),PM2.5(I-25 Globeville/AirNow),PM2_5(La Casa Collo (CS5)/Canary-S),tempf(La Casa Collo (CS5)/Canary-S),humidity(La Casa Collo (CS5)/Canary-S),PM2.5(La Casa/AirNow),PM2_5(Swansea Elementary Collo (CS7)/Canary-S),tempf(Swansea Elementary Collo (CS7)/Canary-S),humidity(Swansea Elementary Collo (CS7)/Canary-S),PM2.5(I-25 Denver/AirNow)
9/17/2018 18:00,4.6457,91.907,15.9667,5.7,8.6993,91.556,20.33,8.085,91.1455,16.3448,7.8487,90.557,18.64,5.4,5.779,90.182,19.885,3.7,1.255,81.992,24.535,4.55
9/17/2018 19:00,5.4867,88.547,17.8417,6.3,9.7553,89.042,22.045,8.8453,88.579,18.1431,8.8758,88.175,20.32,6.7,6.819,86.3051,23.3153,4.3,1.1907,82.151,25.3883,5.55
9/17/2018 20:00,5.9368,84.905,21.0133,7.2,10.0877,86.852,23.27,9.1372,86.573,19.2567,9.0867,85.937,21.585,7.4,8.9192,82.892,26.8367,5.8,4.2647,82.2105,25.9211,6.6
9/17/2018 21:00,7.7403,81.602,24.97,7.9,9.9778,84.374,25.445,8.9317,84.065,21.51,8.9803,83.393,23.765,7.8,11.0185,79.139,31.6967,7.1,,,,7.15
9/17/2018 22:00,8.0057,79.283,27.1867,8.5,8.5614,79.4921,33.2414,7.5105,79.6908,28.5119,7.5815,79.082,30.7033,7.5,7.5653,76.976,34.79,6.6,,,,7.2
9/17/2018 23:00,6.3273,76.868,30.8133,8.7,9.1153,77.09,36.1067,6.7948,77.285,30.9283,7.0703,76.229,33.8967,7.4,7.5007,73.982,39.81,6.6,,,,7
9/18/2018 0:00,7.0208,73.967,34.58,9.3,8.3673,75.806,35.9967,7.219,75.851,30.91,7.292,74.915,33.8117,7.4,6.7688,71.78,41.735,6.5,,,,7
9/18/2018 1:00,7.1022,70.7,40.2533,9.7,8.2463,73.2414,39.0542,7.3037,73.58,33.8186,7.4942,72.671,36.5483,7.2,7.2738,69.59,44.43,6.5,,,,7.4
9/18/2018 2:00,7.7448,68.48,43.4133,9.9,8.8797,70.187,42.695,7.8943,70.289,37.9533,7.9078,69.731,39.9717,7.2,7.4425,67.595,46.3717,6.7,,,,7.7
9/18/2018 3:00,7.0322,65.924,46.5683,9.65,9.7983,69.53,43.1983,8.498,69.2508,38.8763,8.6483,68.561,41.0917,7.25,7.6385,65.231,49.565,6.8,,,,9.1
9/18/2018 4:00,7.5462,65.09,45.3083,9,12.3812,67.328,47.1433,10.7631,67.402,42.739,10.8032,66.689,44.68,8.5,8.4663,62.162,56.4117,7.2,,,,9.35
9/18/2018 5:00,7.6547,64.079,44.8117,8.8,12.67,65.513,49.915,10.79,65.6538,45.5828,11.09,64.793,47.6883,10.2,9.0545,59.453,64.81,7.4,,,,10
9/18/2018 6:00,8.2535,62.552,48.035,8.9,12.551,64.754,51.1267,10.9697,64.985,46.7217,11.2818,64.091,48.9317,11,9.572,58.103,69.6033,7.5,,,,11.05
9/18/2018 7:00,9.4285,61.07,52.225,9.1,15.1044,65.6234,49.7678,13.4897,65.7607,45.4797,13.222,65.072,47.5217,11.5,9.8318,58.721,66.7533,7.6,,,,13
9/18/2018 8:00,11.446,61.469,52.9633,9.6,17.9251,67.3075,48.0271,15.9329,67.5872,43.4241,15.8312,67.013,45.535,13.6,10.1717,62.2186,60.0932,8,,,,14.8
9/18/2018 9:00,9.9555,66.809,45.2683,9.8,21.2474,71.8048,42.7793,18.9057,71.552,38.42,18.3402,71.333,40.4467,15.4,14.2372,71.306,46.775,10.7,,,,14.65
9/18/2018 10:00,7.8262,79.325,30.8483,9.6,17.4888,77.5461,36.6508,16.0418,77.147,32.2,15.3457,77.051,34.4683,14.6,10.6749,81.4268,33.7661,10.1,,,,13.25
9/18/2018 11:00,6.2982,90.722,24.26,9.3,14.0503,85.058,32.4317,12.6703,85.175,28.0933,12.4117,84.653,30.38,12.6,9.0068,90.128,27.355,8.5,,,,12.2
9/18/2018 12:00,6.2547,100.448,20.325,9.1,12.4008,92.387,28.9983,11.2573,92.627,24.8817,11.3078,91.616,27.3933,12,10.514,95.15,25.72,9.3,,,,10.95
9/18/2018 13:00,7.0187,104.633,17.94,9.1,10.4542,96.2112,25.5763,9.668,96.437,21.4317,9.5697,95.357,23.9383,10.3,10.3192,96.242,24.3867,8.9,,,,9.55
9/18/2018 14:00,5.7288,108.338,15.5317,8.9,7.7829,99.561,22.9475,7.2643,99.359,18.975,6.8248,98.123,21.535,8.4,8.4622,96.734,23.0433,7.6,,,,8.8
9/18/2018 15:00,3.7205,108.995,13.22,7.9,6.4261,101.9071,20.0017,6.131,101.5624,16.0797,5.6517,100.973,18.345,7,6.1193,99.32,19.865,6.1,,,,8.85
9/18/2018 16:00,4.1645,100.265,17.2433,7.4,5.8566,93.4166,24.0695,5.3912,92.771,20.3717,5.5417,92.2939,22.5271,7,6.138,91.247,23.8983,5.8,,,,9.05
9/18/2018 17:00,4.6738,94.145,19.585,7.1,6.6442,91.058,25.3233,6.3873,90.587,21.5683,6.1828,90.182,23.6783,6.9,6.3456,89.0203,25.5153,6,,,,8.2
9/18/2018 18:00,5.0968,92.471,20.8617,6.9,5.943,90.293,26.0033,5.1958,89.816,22.23,5.4632,89.651,24.22,6.2,5.9703,88.9776,25.8797,5.4,0.3255,76.122,32.8857,6.9
9/18/2018 19:00,4.8497,89.351,21.0833,6.8,5.7013,90.809,24.76,4.9773,89.783,21.2783,5.0625,89.189,23.52,5.5,5.5933,88.883,24.7767,5.1,0.0393,79.193,30.3167,6.4
9/18/2018 20:00,5.1972,85.61,23.9717,7,7.0461,86.8756,27.3949,6.2017,86.225,23.7667,6.3963,85.661,25.9433,5.8,7.6082,86.129,26.365,5.9,0.1688,80.384,29.355,6.5
9/18/2018 21:00,5.6588,82.916,26.21,7.2,7.172,83.3366,31.0966,6.2998,82.907,27.265,6.4328,82.343,29.3383,6,7.8368,81.3705,31.9298,6.5,0.4085,80.951,28.885,7.15
9/18/2018 22:00,6.8185,79.904,28.4583,7.5,8.3902,81.287,33.5633,7.2542,80.8197,29.3814,7.347,80.312,31.535,6.2,8.1844,78.0129,35.6915,7,0.8477,81.146,28.6317,8.05
9/18/2018 23:00,8.5997,75.452,35.4083,8,10.5968,76.19,41.3783,9.2491,76.1434,36.7759,9.3975,75.713,38.7617,7.1,9.2948,72.269,46.2383,7.8,1.1468,81.329,28.4967,8.6
9/19/2018 0:00,8.9107,72.782,38.9367,8.4,11.1538,75.461,40.4067,9.9825,75.368,35.7517,10.0992,74.909,37.8883,7.5,9.7397,70.226,48.4167,8.2,1.6055,81.587,28.36,9.2
9/19/2018 1:00,8.5067,71.351,39.68,8.7,12.9597,73.217,43.96,11.5992,72.902,39.8133,11.5848,72.557,41.5367,8,11.319,68.381,51.6733,8.9,1.2853,81.809,28.2167,10.2
9/19/2018 2:00,8.2415,68.855,43.1467,8.8,14.4533,70.319,48.55,12.937,70.379,44.125,12.7925,69.539,46.32,9.3,10.718,65.003,59.3167,9.3,1.3755,81.935,28.1417,11
9/19/2018 3:00,8.2585,66.482,46.8117,8.85,13.2932,69.176,48.5467,11.311,69.1044,44.2864,11.5922,68.36,46.505,9.35,10.805,62.804,64.535,9.3,1.4051,82.0492,28.0407,12.5
9/19/2018 4:00,8.085,64.829,48.7567,9,12.8278,67.646,50.81,10.633,67.538,46.835,11.0063,66.809,48.9017,9.5,10.6192,61.259,66.7133,9.4,1.458,82.214,28,12.55
9/19/2018 5:00,8.093,64.067,49.0067,9,15.1368,65.501,57.3517,12.7792,65.555,53.6483,13.2472,64.79,55.5617,10.4,11.9817,59.879,73.3033,9.7,1.4093,82.28,27.9533,12.85
9/19/2018 6:00,8.5652,63.113,48.85,9.1,15.7871,65.0071,56.561,13.9309,65.0766,52.7724,14.0567,64.466,54.625,10.9,12.8497,58.856,79.3467,10.2,1.4928,82.265,27.8367,13.05
9/19/2018 7:00,8.0883,63.11,46.0267,9,14.991,65.3092,54.3424,12.923,65.183,50.6667,13.2543,64.532,52.7017,12.3,12.4055,57.134,82.88,10.4,0.7477,80.462,28.015,13.7
9/19/2018 8:00,9.0973,63.548,46.7417,9.1,14.8293,65.345,51.0333,12.8918,65.225,47.0783,12.9942,64.5556,49.4034,12.7,12.1321,60.2445,65.1397,10.7,0.0348,79.088,28.28,13.8
9/19/2018 9:00,8.6168,68.972,36.3117,9.2,18.6588,70.949,40.5833,16.6093,70.793,35.8683,16.2314,70.459,38.439,13.1,14.2922,69.017,47.3867,12.3,0.4378,79.151,28.2917,12.8
9/19/2018 10:00,7.3107,78.074,26.2767,9,17.1931,78.62,30.7552,15.8377,78.008,26.9383,15.2175,78.2,28.9017,12.3,11.911,77.7108,31.8797,11.6,0.62,78.98,28.3,11.75
9/19/2018 11:00,5.748,90.545,18.4517,8.5,9.1315,89.564,23.5517,8.3948,89.501,19.405,8.3542,89.174,21.79,9.3,9.6817,90.449,23.5317,9.9,3.8542,75.29,34.0083,10.1
9/19/2018 12:00,4.84,101.126,14.6333,8.1,10.8942,93.221,22.3317,10.0055,93.56,18.0133,9.5248,92.852,20.5317,9.9,8.3458,98.3163,18.2169,8.6,2.2886,77.5461,30.7254,10.3
9/19/2018 13:00,6.5682,100.646,17.8417,8.5,11.6953,89.8868,30.5797,10.3188,90.065,26.255,10.624,89.249,28.67,11.1,10.6868,92.2298,26.922,9.6,3.0883,83.9703,26.0741,12.35
9/19/2018 14:00,8.7705,97.448,21.0067,9.3,12.7522,88.6146,31.5763,11.385,88.742,27.2033,11.5448,88.205,29.3917,11,11.8729,90.6434,28.4424,9.8,0.1207,82.391,26.8067,12.85
9/19/2018 15:00,8.1838,101.123,20.2017,9.7,13.0563,92.759,30.4183,11.7145,92.81,26.315,11.884,92.513,28.4133,10.7,11.4771,96.9251,26.1559,9.6,0.1422,79.964,28.8067,11.95
9/19/2018 16:00,8.3217,104.198,19.275,9.8,14.5676,90.1949,33.7644,12.892,90.056,29.2183,13.0793,89.699,31.535,9.7,12.4795,92.891,30.2617,9.4,0.1,79.388,29.9533,11.2
9/19/2018 17:00,10.7273,93.239,25.9083,10.2,17.0545,85.043,38.625,15.8205,85.247,33.5017,15.7358,84.128,36.54,9.8,14.1222,83.426,39.62,9.6,0.2139,79.0837,30.8712,11.7
9/19/2018 18:00,9.8078,73.43,57.285,10.9,12.5665,70.109,72.405,11.0472,70.454,69.2217,11.4277,69.737,70.7717,9.8,10.6754,68.2471,72.5,9.6,0.2646,79.1234,31.3864,11.55
9/19/2018 19:00,8.894,65.528,81.57,9.7,14.6272,64.769,99.9,13.1212,64.7755,96.1103,13.0282,64.046,99.9,,9.8072,62.672,98.1867,9.1,0.4625,79.639,31.1254,10.4
9/19/2018 20:00,9.193,64.775,81.1733,9,12.7487,65.552,99.9,10.8732,65.216,94.49,11.7718,64.544,99.9,,12.9518,64.415,94.5817,9.7,0.6575,80.12,30.9483,9.6
9/19/2018 21:00,6.1466,63.8539,79.7203,8.3,8.7778,64.9772,99.9,7.2628,64.808,93.1117,7.7462,64.0028,99.9,,9.4836,63.7868,93.7864,9.2,0.7476,80.5115,30.8831,9.25
9/19/2018 22:00,4.7183,63.338,80.2133,6.8,10.8045,64.763,99.9,9.148,64.844,93.0333,9.7992,64.247,99.9,,10.589,62.4749,96.4915,9,0.8435,80.726,30.9267,8.95
9/19/2018 23:00,6.288,64.235,81.5117,6.7,10.5038,65.597,99.9,8.9326,65.6726,90.9439,9.4639,65.0712,99.8627,,11.2141,63.2285,95.7831,8.9,0.8287,80.834,31.0633,8.5
9/20/2018 0:00,7.2875,64.451,81.175,6.9,14.7403,66.6546,99.9,13.3734,66.5051,87.3034,12.8518,65.873,98.4467,,9.1527,63.863,94.3017,8.5,0.7365,81.062,31.1433,8.7
9/20/2018 1:00,8.4018,63.926,79.5267,7.1,17.5468,66.26,99.9,15.9387,65.933,91.205,15.6382,65.408,99.77,,10.7107,63.509,94.2917,8.4,0.6727,81.2,31.175,8.95
9/20/2018 2:00,8.1287,64.34,77.5767,7.1,21.829,66.59,99.9,20.3035,66.287,89.9517,20.0853,65.699,99.625,,12.7425,64.721,91.75,8.6,0.7112,81.431,31.2433,8.8
9/20/2018 3:00,7.6817,64.91,77.4667,7.1,11.7967,66.545,99.9,10.089,66.3617,88.1119,10.6353,65.717,98.8083,,10.6038,65.162,90.0517,8.5,1.2423,81.698,31.2,7.3
9/20/2018 4:00,5.8672,64.424,75.445,6.7,10.1147,65.75,99.9,8.7605,65.585,89.6917,9.128,64.9644,99.4203,,9.8745,64.649,91.445,8.2,0.8587,81.866,31.19,6.75
9/20/2018 5:00,2.1168,65.102,61.2767,5.2,8.6713,65.594,99.1883,7.3627,65.675,84.4467,7.6272,65.027,97.0683,,7.6508,63.716,90.3717,7.1,0.7212,82.034,31.1833,5.4
9/20/2018 6:00,0.0452,66.125,52.815,3.4,10.7395,66.017,99.8117,9.0938,66.1534,86.1276,9.4232,65.0834,98.3373,,9.3997,64.529,90.6483,7.6,0.4887,82.115,31.1667,6
9/20/2018 7:00,9.286,64.865,71.455,5.1,19.7253,64.757,99.9,17.4046,65.0803,92.7153,17.8667,64.031,99.9,,15.3768,63.092,94.8217,8.8,0.2072,80.567,31.5333,9.9
9/20/2018 8:00,17.1267,64.28,79.345,7.5,29.7535,63.731,99.9,27.2581,64.0919,96.2797,28.3395,63.107,99.9,,26.9985,61.469,98.995,12.2,0.0133,79.304,33.4183,14.3
9/20/2018 9:00,24.4357,65.327,77.875,10.3,34.8627,64.109,99.9,32.418,64.475,95.8567,33.3157,63.719,99.9,,32.1968,61.607,99.065,15.3,0.0548,79.034,34.9817,17.1
9/20/2018 10:00,26.3612,71,63.95,12.2,35.0198,67.817,99.68,31.9535,67.82,88.8917,33.1495,67.34,98.6733,,31.0178,67.2428,90.8552,17.1,0.1505,79.022,35.8467,16.9
9/20/2018 11:00,17.6152,77.039,49.0433,12.3,30.7857,75.275,88.9967,27.5173,75.2702,67.2186,28.9015,74.789,84.4767,,18.8568,78.116,61.2917,14.4,0.1868,78.998,36.395,14.5
9/20/2018 12:00,9.9437,86.348,34.1417,10.7,23.0783,84.326,54.455,20.7638,84.6189,45.0018,21.6013,84.041,55.2267,12.9,16.8977,86.771,44.82,12.8,0.2393,78.875,36.7583,11.25
9/20/2018 13:00,4.1782,95.687,21.885,8.6,7.9985,90.3444,31.5729,7.4145,90.392,26.3083,7.53,89.375,31.5483,8.4,5.3048,90.188,29.3783,8.5,0.1908,78.671,36.77,8.15
9/20/2018 14:00,1.8315,98.123,16.3317,6.5,4.1098,90.1462,24.3569,3.5151,89.9173,20.0119,3.3788,89.381,23.0967,6.3,2.1837,91.823,22.4433,5.6,83.4492,78.95,36.1283,6.9
9/20/2018 15:00,0.766,101.174,13.34,5.1,3.3738,91.838,19.9933,2.9853,91.379,15.785,2.943,91.526,18.39,4.5,0.771,95.3051,19.0729,3.6,2.8492,78.932,35.08,
9/20/2018 16:00,1.6368,100.967,13.025,4.4,2.4036,94.3638,19.0414,2.1959,93.2931,15.0897,2.2467,93.794,17.405,3.8,1.8534,93.1451,19.5068,2.8,0.1178,79.109,34.0133,
9/20/2018 17:00,1.5662,100.061,12.7917,4.1,5.0192,91.4,19.1833,4.4018,90.83,15.17,4.2595,91.124,17.4283,3.6,2.5993,91.2261,18.7169,2.5,0.0032,79.0441,32.9881,
9/20/2018 18:00,4.048,96.029,12.6083,4.8,8.3535,86.348,18.375,7.4763,87.635,13.655,7.2423,86.138,16.56,3.8,6.0252,84.215,20.0567,3,0.0002,79.31,32.0483,
9/20/2018 19:00,7.3437,88.583,13.35,6.4,10.7454,82.4671,19.1441,9.7929,82.1145,15.0276,9.8368,81.077,17.7683,4.5,9.4329,78.7756,21.4559,4.2,0.0042,80.591,31.5783,
9/20/2018 20:00,10.5598,77.132,19.9867,8.3,13.9803,77.366,21.475,12.6138,77.384,17.1967,12.591,76.79,19.7517,5.5,11.9517,74.09,23.24,5.7,0.0262,81.008,31.31,
9/20/2018 21:00,10.7032,70.046,26.37,9.5,13.6573,74.24,19.475,12.1663,74.345,15.0883,12.196,73.721,17.7117,5.8,12.5212,70.625,23.2867,6.7,0.1972,81.14,31.1183,
9/20/2018 22:00,16.1567,66.818,25.9933,11.3,20.4143,70.553,27.7317,18.5741,70.2759,23.7712,18.8047,69.704,26.1067,8.5,19.5113,68.369,28.0883,10,0.716,81.239,30.8167,
9/20/2018 23:00,12.659,64.007,46.3517,11.5,14.4755,63.416,62.1867,12.6881,63.0454,57.0678,13.575,62.366,66.1783,9,15.0264,62.9081,60.4983,11.1,1.0892,81.362,30.48,
9/21/2018 0:00,11.9003,61.064,58.3517,10.7,14.4493,60.965,87.3583,13.0077,60.782,71.9817,13.3813,59.837,89.2833,9,13.9133,60.329,75.1233,11.4,1.4813,81.314,30.255,
9/21/2018 1:00,12.0282,62.408,58.1717,10.2,14.5353,61.964,92.685,13.0403,62.048,72.9317,13.3264,60.8993,91.4466,9,14.0027,60.23,80.0483,11.2,1.6125,81.341,30.1583,
9/21/2018 2:00,11.8923,62.561,58.805,9.7,13.8415,61.94,93.5633,12.184,62.033,73.465,12.8705,60.887,91.83,8.7,14.2575,61.139,78.2083,10.8,1.6348,81.494,30.0683,
9/21/2018 3:00,11.6655,61.835,60.1217,9.5,13.8437,61.655,93.5217,12.4918,61.373,74.2967,13.0378,60.5393,91.7586,8.65,14.572,60.482,79.1267,10.65,1.5686,81.7014,29.9864,
9/21/2018 4:00,12.6637,60.038,64.0167,9.4,14.32,59.414,97.1333,12.6808,59.096,80.1933,13.3861,58.2704,94.7786,8.6,15.6637,58.103,85.695,10.6,1.4732,81.719,29.9083,
9/21/2018 5:00,12.9147,58.559,66.1017,9.4,14.2247,57.737,97.9783,12.3827,57.413,81.9583,13.2879,56.511,95.8207,8.8,14.9975,56.861,84.435,10.7,1.515,81.833,29.885,
9/21/2018 6:00,12.5378,57.02,66.3133,9.4,16.3388,56.2664,99.9,14.4207,55.961,89.6283,15.4078,55.073,99.3733,9.6,16.7897,55.307,90.84,11.6,1.498,81.95,29.7367,11.6
9/21/2018 7:00,15.5352,55.022,74.6117,9.7,18.148,56.429,99.9,15.5565,56.21,89.87,16.9157,55.604,99.215,9.6,17.292,55.625,90.575,11.8,1.5818,80.942,29.8083,11.55
9/21/2018 8:00,10.6893,54.785,65.9167,9.3,16.346,57.011,97.6417,14.3248,57.077,82.28,15.3205,56.528,95.2433,10.3,15.2425,57.0414,83.139,11.2,0.6827,78.92,30.63,10.8
9/21/2018 9:00,7.2343,57.956,53.9033,7.9,11.8295,60.689,83.5317,10.7851,60.2758,63.4211,11.001,60.1563,78.5458,9.8,9.5438,61.097,63.495,9.6,0.1028,78.497,30.6333,9.75
9/21/2018 10:00,5.1795,66.869,38.5183,6.9,9.1397,66.947,56.9733,7.4415,66.578,47.62,7.7236,66.1817,58.1814,9.1,8.7355,65.984,53.1067,8.6,0.0088,78.689,30.3183,9.05
9/21/2018 11:00,6.6217,73.787,30.7767,7,8.0378,72.6312,42.6525,7.1272,72.257,36.4483,6.6938,69.8788,46.4875,8.7,6.9907,72.41,40.305,7.5,0.0167,78.971,29.9733,8.7
9/21/2018 12:00,8.3717,78.926,27.1267,7.5,10.4852,76.673,37.61,9.3668,76.136,32.1083,,,,8.5,8.9178,77.627,35.6233,7.1,0.0307,78.908,29.76,8.75
9/21/2018 13:00,8.8472,86.594,22.7667,8,13.3507,83.264,31.5233,11.8872,82.985,26.8417,,,,8.5,11.5024,85.5454,28.2305,7.5,0.055,78.644,29.7383,8.8
9/21/2018 14:00,7.9155,93.236,18.6967,8.1,15.84,84.959,29.5217,14.1241,84.3552,25.3414,,,,8.1,11.2468,88.3553,26.2763,7.4,0.0745,78.635,29.91,9.3
9/21/2018 15:00,7.2342,96.341,16.9183,7.9,11.663,91.439,24.715,10.6063,90.944,20.54,,,,7.6,11.2358,89.9508,24.8,7.4,0.127,78.722,29.8267,8.6
9/21/2018 16:00,6.374,97.493,15.575,7.6,8.3028,93.455,22.25,7.4549,92.718,18.1881,,,,6,8.48,90.6434,22.5593,6.5,0.1255,78.965,29.6983,7.35
9/21/2018 17:00,6.064,93.254,17.8583,7.2,8.0915,89.0508,23.7271,7.164,88.1,19.8533,,,,5.7,7.7449,86.4674,24.2193,5.7,0.0434,78.98,29.4542,6.35
9/21/2018 18:00,6.0818,87.188,22.915,7,7.3097,82.742,29.5767,6.433,82.847,25.15,,,,5,7.1463,81.9149,29.2458,5.2,0.0288,79.169,29.2367,6.05
9/21/2018 19:00,6.5107,77.147,32.4867,6.9,7.6781,76.9756,39.4356,6.8638,76.097,35.5433,,,,4.7,7.7343,76.271,38.9333,5.4,0.0643,80.321,28.9667,6.1
9/21/2018 20:00,6.5432,71.258,40.9883,6.8,8.2007,72.68,47.7967,7.4253,72.311,43.92,,,,4.8,8.4637,72.056,47.6383,5.9,0.251,80.972,28.815,6.2
9/21/2018 21:00,5.668,69.119,43.5017,6.6,10.0872,71.072,51.4933,8.1867,70.811,47.3917,,,,5,7.929,69.431,53.145,6.1,0.3408,81.134,28.86,6.35
9/21/2018 22:00,6.121,67.55,44.2033,6.6,8.3085,69.587,52.3767,7.6617,69.434,47.9183,,,,5.2,7.71,67.8292,54.6729,6.2,0.4652,81.125,28.9683,6.7
9/21/2018 23:00,6.6492,66.263,45.0717,6.6,9.2592,68.069,54.6567,8.6057,67.877,50.1417,,,,5.4,8.3143,66.332,56.4917,6.4,0.499,81.14,29,7.25
9/22/2018 0:00,5.9735,64.925,46.1717,6.5,9.3138,66.803,56.0017,8.2972,66.68,51.2167,,,,5.4,8.9439,64.4214,60.1356,6.7,0.545,81.152,29.0017,7.8
9/22/2018 1:00,6.0597,63.377,48.36,6.5,8.165,64.928,59.15,7.2464,64.6563,54.3983,,,,5.3,9.1303,61.859,66.2167,6.9,0.55,81.194,29.0233,8.7
9/22/2018 2:00,6.431,61.247,52.105,6.5,13.1873,61.658,71.05,11.489,61.871,62.4033,,,,6.2,11.0123,57.392,78.9383,7.4,0.5122,81.293,29.015,9.5
9/22/2018 3:00,5.89,58.613,57.6033,6.55,19.7383,59.642,79.7233,17.6782,59.777,67.61,,,,7.15,14.7712,54.2,87.6767,8.25,0.5612,81.41,28.9983,12.7
9/22/2018 4:00,8.3825,55.799,65.51,6.9,17.91,57.932,82.95,16.0975,58.142,68.73,,,,8.7,16.3913,52.028,90.815,10.2,0.9787,81.488,28.9867,13.1
9/22/2018 5:00,10.8592,54.227,68.0917,7.9,18.6273,56.888,89.3783,16.9678,56.948,72.985,,,,9.4,17.1952,50.243,93.7167,11.1,1.5628,81.485,28.9633,13.75
9/22/2018 6:00,11.1712,52.679,72.5683,8.7,20.4845,55.451,94.3867,18.949,55.676,77.5783,,,,9.8,16.8213,49.058,95.7217,11.4,1.8767,81.497,28.9,14.55
9/22/2018 7:00,12.0527,51.113,74.7767,9.6,21.1923,54.713,97.555,19.2488,54.6983,82.0017,,,,10.2,18.0342,47.666,97.7683,11.7,1.973,81.524,28.8667,15.45
9/22/2018 8:00,11.4303,51.734,75.305,9.8,23.4008,55.529,93.135,21.2922,55.882,73.5966,,,,10.8,20.208,51.236,91.3483,12.9,2.4902,81.839,28.705,15.6
9/22/2018 9:00,7.3708,60.14,57.3267,8.8,24.622,61.445,70.885,21.885,61.898,55.1117,,,,12.4,18.6405,63.761,61.195,13.6,2.5995,81.701,28.6667,13.75
9/22/2018 10:00,12.8898,74.999,37.8883,10.5,17.051,70.226,39.7617,15.4573,69.794,33.1517,,,,11.1,12.6642,73.19,33.0017,11.1,2.2818,81.707,28.5817,10.8
9/22/2018 11:00,6.8197,83.936,24.23,9.2,11.7767,78.743,24.6183,10.7534,78.321,19.9814,,,,8.7,9.528,82.7692,22.3949,8.5,2.3595,81.818,28.4867,8.8
9/22/2018 12:00,5.7115,95.708,14.7917,8.4,10.4022,88.517,18.6217,9.5278,88.655,13.9417,,,,7.2,9.8227,91.217,15.4267,7.6,1.7998,81.8905,28.3627,7.25
9/22/2018 13:00,4.8048,102.8,8.2083,7.7,7.7323,92.807,14.115,7.2583,92.453,9.635,,,,5.9,8.2457,89.918,13.9783,6.5,1.5242,82.112,28.205,5.8
9/22/2018 14:00,4.4245,104.096,6.0867,7,5.771,94.5912,11.0949,5.5963,93.839,6.705,,,,4.4,6.2243,93.176,10.785,4.9,1.0331,82.3725,27.9847,4.9
9/22/2018 15:00,4.5233,102.746,6.1517,6.6,5.8675,96.458,10.555,5.4937,95.843,6.1717,,,,3.5,5.8658,95.489,10.0117,4,0.8477,82.586,27.7467,4.35
9/22/2018 16:00,3.9705,105.671,5.68,6.3,5.2357,96.8,10.58,5.0352,96.092,6.285,,,,3.1,5.7292,94.874,10.035,3.6,0.7882,82.934,27.4283,3.95
9/22/2018 17:00,3.9047,103.97,5.8617,6,5.1292,94.514,10.7583,4.566,93.767,6.465,,,,2.7,5.3905,90.2742,10.8814,3.4,0.6113,83.447,26.9583,3.65
9/22/2018 18:00,3.8376,101.9676,6.2291,5.8,5.756,91.964,11.1933,5.2076,93.0852,6.5707,,,,2.7,5.5547,87.404,11.13,3.5,0.681,83.993,26.4683,3.6
9/22/2018 19:00,,,,6.1,5.9417,85.028,14.2167,5.33,83.9734,10.069,,,,2.8,5.9157,82.418,14.15,3.8,0.5551,84.38,26.1661,4.05
9/22/2018 20:00,,,,6.4,7.6322,79.2942,17.4237,6.8063,78.794,13.175,,,,3.3,7.6543,77.204,17.705,4.7,0.6288,84.536,25.9183,5.05
9/22/2018 21:00,,,,6.6,7.97,76.097,21.3067,6.9815,75.6881,17.1441,,,,3.7,8.8645,72.923,22.335,5.4,0.6067,84.425,25.7717,7.75
9/22/2018 22:00,,,,6.6,11.5067,73.091,26.3967,10.2033,73.064,22.2,,,,4.7,13.2707,68.2959,31.3288,7.4,0.6576,84.2336,25.6915,11
9/22/2018 23:00,,,,6.9,18.1518,69.74,30.3883,16.0595,69.746,26.1617,,,,7.1,15.4033,64.403,35.35,9.3,0.6902,84.104,25.6217,13.1
9/23/2018 0:00,,,,7.4,18.3197,67.931,31.8183,16.2019,67.9298,27.3661,,,,8,17.7607,60.857,43.14,10.9,0.878,84.026,25.5883,14.9
9/23/2018 1:00,,,,8.1,20.373,65.654,36.165,18.151,65.603,31.2617,,,,8.8,18.3627,58.211,49.4583,11.7,1.0182,84.02,25.5,14.4
9/23/2018 2:00,,,,7.8,17.2818,63.305,39.335,14.9845,63.185,34.5717,,,,8.3,20.7805,57.488,51.805,13,1.1797,84.02,25.4867,13
9/23/2018 3:00,,,,7.6,12.0002,61.964,40.4417,10.1967,61.904,35.6317,,,,7.65,15.6273,55.7661,54.2458,12.6,1.3037,84.0047,25.4,9.4
9/23/2018 4:00,,,,7.2,10.0817,60.401,41.0217,8.2727,60.458,36.1217,,,,6,11.1225,55.073,53.61,10.2,1.1937,84.0108,25.378,9.35
9/23/2018 5:00,,,,7.1,9.5707,60.44,37.4433,7.9713,60.482,32.3067,,,,5.4,9.9763,56.486,45.6317,9,1.0225,83.888,25.2267,9.3
